1					
[					
]					
㢎	zh,,e,,2	c,,a,p,8|z,,aa,p,7|z,i,u,,3			
㢏	t,,ou,,2	t,,au,,4			
㢐					
㢽	,,er,,3	n,,ei,,6			
㢾	j,u,a,n,4	g,i,u,n,3			
㢿					
㣏	j,,i,ng,4	z,,i,ng,6			
㣐	b,i,a,n,4	b,,i,n,3			
㣪	h,u,a,n,3	,,u,n,6			
㣫	zh,,o,ng,3	d,,u,ng,2			
㣬	q,,i,,4	c,,a,p,7			
㣭	z,,o,ng,1	z,,u,ng,1			
㣮					
㥁	d,,e,,2	d,,a,k,7			
㥈	d,i,e,,2	d,,i,p,9			
㥋	,i,i,,1	z,,i,,1			
㥎	l,,ai,,2	l,,aai,,4			
㥐	,iu,a,n,4	z,i,u,n,3			
㥑		z,,aau,,1			
㥕	l,i,a,n,2	l,,i,n,4			
㥖	c,,o,ng,1	c,,u,ng,1			
㥚	,i,u,,2	z,i,u,,4|z,i,u,,5			
㥛	j,,i,,2	g,,i,k,9			
㥜	,u,ei,,4	s,i,u,t,8|,u,aai,,6			
㥝	m,,i,,3	m,,aai,,5			
㥞	s,u,i,,4	s,,eoi,,6			
㥟	x,i,e,,2	k,u,aai,,4			
㥠	x,,u,,1	s,,eoi,,1			
㥡	ch,,i,,4	h,,ei,,3			
㥢	q,i,u,,2	z,,aau,,1|z,,aau,,4			
㥥	,i,u,,2	z,i,u,,4		ng,,u,ng,2	
㥧	sh,,u,n,4	s,,eo,n,6			
㥩	d,u,o,,3	d,,o,,2|s,,eoi,,6			
㥪	l,,ou,,2	l,,au,,4			
㥫		d,,eo,n,1|s,,eoi,,3			
㦸	j,,i,,3	g,,i,k,7			
㨇	p,,o,,2	f,,u,k,9|p,,o,,4|p,,u,n,4			
㨉	m,,i,n,2	m,,aa,n,5			
㨊	,u,ei,,3	,u,aai,,4			
㨋	ch,,e,,3	z,,e,,2			
㨌	g,,ou,,4	g,,au,,3			
㨎	r,,u,,2	z,i,u,,4			
㨏	t,,a,n,1	t,,aa,n,1			
㨐	b,,u,,3	b,,u,k,7			
㨑	z,,o,ng,1	z,,u,ng,1			
㨒	k,u,i,,1	f,u,i,,1			
㨓	l,,ao,,2	l,,ou,,4			
㨔	h,,a,n,4	h,,aa,m,6|ng,,aa,n,4		g,i,ă,m,2	
㨕	,i,i,ng,2	z,,i,ng,4			
㨖	zh,,i,,4	z,,a,t,7|z,,i,,3			
㨗	j,i,e,,2	z,,i,t,9			
㨘	x,,i,ng,3	s,,aa,ng,2			
㩾	zh,u,i,,4	z,,eoi,,1			
㪏	b,,i,,3	b,,ei,,2			
㪐	l,,u,,4	l,,u,k,9			
㪑	,i,e,,4	z,,i,p,9			
㪒	n,,i,,2	ng,,aai,,4			
㪓	ch,u,ai,,2	c,,ai,,4|z,,a,k,8			
㪔	s,,a,n,4	s,,aa,n,3			
㪕	d,i,ao,,4	d,i,u,,6			
㪖	l,,u,,4	l,,u,k,9			
㪗	t,,ou,,3	t,,au,,2			
㪘	l,i,a,n,3	l,,i,m,5			
㪙	k,,e,,3	f,,o,,2			
㪚	s,,a,n,4	s,,a,n,3			
㪸		c,,aa,m,2|z,,aa,m,1			
㫀	d,,i,ng,3	d,,i,ng,2			
㫍	,i,ou,,2	z,,aau,,4			
㫵	f,,ei,,1	f,,ei,,1			
㫶	zh,,ou,,3	z,,au,,2			
㫷	j,,i,,1	g,,ei,,1			
㫸	j,i,e,,1	c,,i,p,8|z,,i,p,8			
㫹	sh,,u,,4	c,,u,k,7			
㫺		s,,i,k,7			
㫻	k,,u,n,4	k,u,aa,n,3		l,u,ô,n,1	
㫼	d,i,e,,2	z,,aai,,3|z,,i,t,8		x,,ê,,3	
㫽	l,,u,,4	l,,u,k,9			
㫾				th,,ư,ng,5	
㫿					
㬀					
㬸	t,i,ao,,1	t,i,u,,1			
㬹	zh,,e,ng,1	z,,aa,ng,1			
㭶					
㭸	t,,u,,2	t,,ou,,4|t,,u,ng,4|z,,a,k,9			
㭹	x,i,a,n,2	z,,i,n,4			
㭺	,i,a,n,3	z,,i,m,2			
㭻	t,,a,ng,2	t,,o,ng,4			
㭼	t,,a,,4	d,,a,p,9			
㭽	d,,i,,3	d,,ai,,2			
㭾	j,u,e,,2	g,u,a,t,9			
㭿	,,a,ng,2	ng,,o,ng,4			
㮀	h,,a,n,2	h,,aa,m,4			
㮁	x,i,ao,,2	ng,,au,,4			
㮂	j,,u,,2	g,,u,k,7			
㮃	,u,ei,,1	,u,ai,,1			
㮄	b,,a,ng,3	b,,o,ng,2			
㮅	zh,u,i,,1	z,,eoi,,1			
㮆	n,i,e,,4	z,,i,t,9			
㮇	t,i,a,n,4	t,,i,m,3			
㮈	n,,ai,,4	n,,oi,,6|z,,eoi,,6		n,,ây,,4	
㮉					
㮊					
㰲	,i,u,,1	z,,u,k,7			
㰳	,i,a,,4	,,aa,,1|,,aa,,3			
㰴	p,,ou,,3	f,,aau,,2			
㰵	z,,u,,2	z,,eo,t,7			
㰶	,i,ou,,3	z,,aau,,2			
㰸	l,i,a,n,3	h,,i,m,3|l,,e,ng,5|l,,i,m,5			
㱕		g,u,ai,,1			
㱖	c,u,i,,4	s,,eoi,,6			
㱤	x,,i,,1	s,,e,k,9|z,,e,,3			
㱥	l,,i,ng,2	l,,i,ng,4			
㱦	q,,i,,1	g,,ei,,1|k,,ei,,1			
㱧	,u,o,,4	,u,aa,t,8|z,i,u,n,2			
㱨	l,i,a,n,4	l,,i,m,5			
㱩	d,,u,,2	c,,aa,n,4|d,,u,k,9			
㲁	k,,o,ng,1	h,,@,ng,1			
㲂	ch,,e,ng,2	c,,a,ng,2|c,,a,ng,4			
㲃	j,i,u,,4	g,,aau,,3|k,,aau,,3			
㲛	zh,,i,,3	z,,i,,2			
㲜	t,,a,n,2	d,,a,m,1|t,,a,m,2			
㲝	r,,o,ng,3	z,,u,ng,2			
㲞	s,,u,,1	s,,eo,t,7			
㳼	b,,i,,4	b,,a,t,7			
㴅		s,i,u,,1			
㴏	,u,a,ng,3	,u,o,ng,1|,u,o,ng,2|,,u,,1			
㴐	m,i,a,n,4	m,,i,n,5|m,,i,n,6			
㴑	s,,u,,4	s,,ou,,3			
㴒	,i,i,,4	z,,i,k,9			
㴓	sh,,ai,,1	z,,aai,,2			
㴔	x,,i,,1	k,,aa,p,7|z,,aa,p,7			
㴕	j,,i,,2	c,,aa,p,7|z,,a,p,9			
㴖	l,u,o,,4	l,,o,k,9			
㴗	,i,ou,,1	z,,aau,,1			
㴘	m,,ao,,4	m,,ou,,6|m,,u,k,9			
㴙	zh,,a,,3	z,,aa,,3			
㴚	s,u,i,,4	s,,eoi,,6			
㴛	zh,,i,,4	z,,i,,3			
㴜	b,i,a,n,4	p,,i,n,3			
㴝	l,,i,,2	l,,ai,,4			
㴞		c,,aai,,3|c,,aau,,4|d,,ou,,1|t,,ou,,1|z,,aau,,6			
㴟					
㴠					
㴡					
㴢					
㴣					
㴤					
㷂	sh,,u,,4	s,,eoi,,6|s,i,u,n,4			
㷃	ch,u,i,,3	c,,eoi,,5			
㷄	h,u,i,,3	g,,u,n,3|k,u,i,,2			
㷅	ch,,ao,,3	c,,aau,,2			
㷆	f,,u,,4	f,,u,,5			
㷇	h,u,i,,1	f,u,i,,1			
㷈	,,e,,4	,,a,t,8			
㷉	,u,ei,,4	,u,a,n,6			
㷊	f,,e,n,2	f,,aa,n,4|f,,aa,n,5			
㷋	t,,a,n,2	d,,a,m,2|t,,a,m,4			
㷌					
㷍	l,,u,n,2	l,,eo,n,4			
㸜	k,,o,ng,4	h,,@,ng,1			
㹁	l,i,a,ng,2	l,,oe,ng,4			
㹂	q,i,a,n,3	h,,i,n,2			
㹃	f,,ei,,4	f,,e,,3|f,,ei,,2|h,,e,,3			
㺁	n,,ao,,3	n,,ou,,5			
㺂	,i,a,n,2	g,,aa,m,2|h,,i,m,1|ng,,a,m,4			
㺃	g,,ou,,3	g,,au,,2			
㺄	,i,u,,3	z,i,u,,5			
㺅	h,,ou,,2	h,,au,,4|ng,,au,,4			
㺆					
㻑	j,,i,,4	g,u,aai,,3|g,u,a,n,3			
㻒	j,,u,n,4	k,u,aa,n,2			
㻓	z,,ou,,1	l,,i,t,9|z,,aau,,1			
㻔	d,u,o,,3	d,,o,,2			
㻕	j,u,e,,2	g,u,a,t,9			
㻖	d,,ai,,4	d,,oi,,6			
㻘					
㻙					
㻚					
㻛					
㻜					
㼏	n,,ei,,3	n,,ei,,6|n,,eoi,,5			
㼧	t,,o,ng,2	t,,u,ng,4			
㼨	h,,a,n,2	h,,aa,m,6|h,,a,m,4			
㼩	ch,,e,ng,2	s,,i,ng,4			
㼪	j,i,e,,2	g,,a,p,8|t,i,u,,5|z,,aau,,1|z,,i,p,8			
㽒		s,,aa,ng,1|s,,a,ng,1			
㽟	l,i,e,,4	l,i,u,t,8			
㽠	x,i,a,,2	h,,aa,p,7|k,,i,t,8			
㾓	,iu,a,n,1	z,i,u,n,1			
㾔	l,,v,,3	l,,eoi,,5			
㾕	sh,,e,n,3	s,,aa,n,1|s,i,u,n,2			
㾖	l,,i,,3	l,,ei,,5			
㾗	l,i,a,ng,4	g,,a,k,8|l,,oe,ng,6|l,,o,ng,5			
㾘	g,,e,ng,3	,,a,ng,2|g,,a,ng,2|ng,,a,ng,2			
㾙	x,,i,n,4	z,,aa,n,1			
㾚	x,i,e,,1	s,,e,,1			
㾛	q,,i,n,3	c,,a,m,2			
㾜	q,i,e,,4	f,,a,n,2|h,,i,p,8|k,,eoi,,1|k,,oe,k,8			
㾝	ch,,e,,4	c,,e,,3|z,,i,,1			
㾞	,i,ou,,2	z,,aau,,4|z,,u,k,7			
㾟	b,,u,,4	b,,ou,,6			
㾠	k,u,a,ng,2	k,u,o,ng,4			
㾡	q,u,e,,4	k,,oe,k,8			
㿱	x,u,e,,2	h,,o,k,9|h,,o,n,3			
䀃	t,u,i,,2	d,,eoi,,1|s,,eoi,,1|t,,eoi,,4			
䀯	b,,u,,3	b,,o,k,9|b,,ou,,6|p,u,i,,4			
䀰	g,,u,,3	g,,u,k,7			
䀱	f,,e,ng,1	f,,u,ng,1			
䀲	m,,u,,4	m,,u,k,9			
䀳	,,ai,,4	l,,a,t,8			
䀴	,i,i,ng,3	z,,i,ng,2			
䀵	sh,,u,n,4	s,,eo,n,3|s,,i,,1			
䀶	l,i,a,ng,4	l,,oe,ng,6|l,,o,ng,4|l,,o,ng,5			
䀷	j,i,e,,2	g,,i,p,8			
䀸	ch,,i,,4	d,,aai,,6|z,,aai,,3			
䀹	j,i,e,,2	g,,a,p,9|z,,i,p,8			
䀺	ch,,ou,,1	c,,au,,1			
䀻	p,,i,ng,4	b,,i,ng,2|p,,i,ng,3			
䀼	ch,,e,n,1	c,,aa,n,1|z,,i,ng,6			
䀽	,i,a,n,2	z,,i,n,2|z,,i,n,4			
䀾	d,,u,,3	d,,ou,,2			
䀿	d,,i,,4	d,,aai,,6			
䁀					
䂓		k,u,ai,,1			
䂰	l,,a,,4	l,,aa,p,9			
䂱	r,u,i,,4	z,,eoi,,6			
䂲	f,,a,,3	f,,aa,t,8			
䂳	c,u,o,,3	c,,o,,2			
䂴	,i,a,n,2	d,,a,n,6|z,,i,n,4			
䂵	g,,o,ng,1	g,,u,ng,1			
䂶	j,i,e,,2	g,,i,p,8			
䄇	ch,,e,ng,2	c,,i,ng,4|z,,i,ng,6			
䄈	d,,ou,,4	c,,oe,ng,4|d,,aau,,2|d,,aau,,6|h,i,u,,1			
䄉	,,e,,2	ng,,o,,4			
䄊					
䅋	,u,a,n,3	,u,a,n,5			
䅌	j,u,a,n,1	g,i,u,n,1|h,,aa,,1|s,i,u,n,6			
䅍	t,,i,ng,3	t,,i,ng,5|z,,aau,,3|z,,i,m,1			
䅎	,i,ou,,3	ng,,aa,,4|z,,aau,,5			
䅏	h,u,i,,4	m,,ei,,5|m,,i,n,5			
䅐	j,i,a,n,3	g,,a,n,2|z,,i,n,6			
䅑	r,u,i,,2	z,,eoi,,4			
䅒	m,,a,ng,2	m,,o,ng,4			
䅓	j,,u,,3	g,,eoi,,2			
䆡	l,,a,ng,2	l,,o,ng,4			
䆢	,iu,e,,4	k,i,u,t,8			
䆣	ch,,e,n,2	s,,a,n,4			
䆤		c,i,u,n,1			
䆥		c,i,u,n,1			
䇌	q,i,ao,,4	c,i,u,,3			
䇍	ch,,u,,4	c,,u,k,7			
䇧	zh,,i,,4	z,,aai,,3|z,,aai,,6			
䇨	g,,o,ng,4	g,,u,ng,3			
䇩	,i,i,,4	z,,aai,,6			
䇪	ch,,i,,1	c,,i,,1			
䇫	j,,i,,1	g,,ei,,1			
䇬	zh,,u,,1	z,,i,,1			
䇭	l,,ao,,3	l,i,u,,4|l,,ou,,5			
䇮	r,,e,n,4	z,,aa,m,6		s,,ây,,4	
䇯	r,,o,ng,2	z,,u,ng,2|z,,u,ng,4			
䇰	zh,,e,ng,1	z,,i,ng,1			
䇱	n,,a,,4	n,,a,p,9			
䇲	c,,e,,4	g,,a,p,8|g,,o,k,8			
䇳		z,,i,n,1			
䇴					
䊁		c,,aa,p,7|s,,aa,n,1			
䊂	c,,e,,4	c,,aa,k,8			
䊃	p,,ei,,4	p,,aau,,2|p,u,i,,3			
䊄	q,i,o,ng,2	k,,u,ng,4			
䊅	m,,i,ng,2	m,,aa,t,9|m,,i,ng,4			
䊆	j,i,u,,4	k,,aau,,3			
䋕	r,,e,n,4	z,,aa,m,6|z,,i,,1			
䋖	,i,u,,4	l,,eo,t,9|,u,aa,t,9		l,u,ô,t,8	
䋗		g,,i,n,1|z,,i,n,2			
䋘	ch,u,o,,4	t,,eoi,,4|z,,eoi,,6			
䋙	,,er,,3	ng,,aai,,6|z,,i,,5			
䋚	,i,i,,4	z,,i,k,9			
䋛	m,,i,,3	m,,ai,,5			
䋜	q,,i,ng,4	h,,@,ng,3			
䋝		z,,i,ng,1			
䋞	,u,a,ng,3	m,,aau,,5|m,,o,ng,4|m,,o,ng,5|m,,ou,,5			
䌺	,,er,,3	z,,i,,5			
䌻	,i,i,,4	z,,i,k,9			
䍊	j,i,ao,,1	g,,aau,,1			
䍙	m,,ei,,2	m,u,i,,4			
䍚	l,,a,ng,4	l,,o,ng,6			
䍮	zh,,ao,,4	s,i,u,,6			
䍯	g,u,i,,3	g,u,ai,,2			
䍰		z,,aa,n,1			
䎇	zh,,ou,,1	z,,aau,,1|z,,au,,2			
䎈	,i,i,,4	z,,aai,,6			
䎉	x,,u,,4	,u,aa,t,9			
䎊	l,u,o,,4	p,,a,k,8|p,,o,k,8			
䎜	h,,u,n,1	f,,a,n,1			
䎝	ch,,u,,2	z,i,u,,3|z,i,u,,3			
䎞					
䎷	zh,,u,,4	z,i,u,,3			
䏼	c,,a,n,2	c,,aa,n,4			
䏽	b,,u,,4	b,,ou,,6			
䏾		p,,o,ng,4		b,,o,ng,4	
䏿	q,,i,,3	k,,ai,,2			
䐀	j,,i,,4	g,,ei,,3			
䐁	zh,u,o,,2	d,,oe,k,8|d,,u,k,7|z,,aa,,1			
䐂	l,,u,,4	l,,u,k,9|l,i,u,n,4			
䐃	j,,u,n,4	k,u,aa,n,3			
䐄	x,i,a,n,4	h,,aa,m,6			
䐅	x,,i,,1	z,,i,,4			
䐆	c,,ai,,3	c,,o,,1			
䐇	,u,e,n,3	s,,eo,n,4			
䐈	zh,,i,,2	p,i,u,,1|z,,i,k,7			
䐉	z,,i,,4	z,,i,,3			
䐊	k,,u,n,1	k,u,aa,n,1			
䐋	c,,o,ng,1	c,,u,ng,1			
䐌	t,i,a,n,3	t,,i,n,2			
䑪	,,e,,4				
䑫	b,,e,ng,1				
䑬	t,,ao,,1	t,i,u,,1			
䑭	d,,i,,4				
䑮					
䒰	k,u,a,ng,1	h,,@,ng,4			
䒱		z,,i,ng,1			
䒲	ch,,a,,4				
䒳	d,u,o,,3	d,,eoi,,2			
䒴	,i,ou,,3	z,,aau,,5			
䒵	h,,ao,,4	h,,ou,,3			
䒶		t,,i,n,1			
䒷	g,u,a,,1	k,,u,t,8			
䒸	x,u,e,,4	h,i,u,t,8			
䒹	l,,ei,,4				
䒺	j,,i,n,3	g,,a,n,2			
䒻	q,,i,,3				
䒼	q,,u,,1				
䒽	,u,a,ng,3	m,,o,ng,5			
䒾	,i,i,,1	z,,i,,1|z,,i,,2			
䒿	l,i,ao,,2				
䓀					
䓁					
䖭	j,u,a,n,4	g,i,u,n,2			
䖮	x,i,a,ng,3				
䖯	k,u,i,,2	f,u,i,,1|k,u,aai,,1			
䖰	p,,ai,,4	b,,ei,,1|p,,ai,,3			
䖱	k,u,a,ng,1	h,,@,ng,4			
䖲	x,,u,n,2	c,,eo,n,4|z,,u,ng,1			
䖳	zh,,a,,4	c,,aa,,3			
䖴	,i,ao,,2	z,i,u,,4		r,i,êu,,1	
䖵	k,,u,n,1	k,u,a,n,1			
䘖					
䘨	j,i,ao,,3	g,,aau,,1|g,,au,,2			
䘩	x,,u,n,2	c,,eo,n,4|,i,u,n,6			
䘪	ch,,o,ng,1	c,,u,ng,1			
䘫	n,,ou,,4	z,i,u,,4			
䘬	r,,o,ng,2	z,,u,ng,4			
䘭	zh,,i,,4	s,,a,k,8|s,,i,,6|t,,aai,,4|z,,i,,3			
䘮	s,,a,ng,1	s,,o,ng,1|s,,o,ng,3			
䙵	x,,i,,1	s,,aai,,1			
䙶					
䙼	sh,,ao,,4				
䙽	x,i,e,,2				
䙾	sh,,i,,1	s,,i,,1			
䙿	,u,ei,,4	m,,ei,,6			
䛄	,iu,a,n,3				
䛅	x,i,a,,2				
䛆	zh,,ou,,4	z,,aau,,3			
䛇	,iu,a,n,3				
䛈	sh,,i,,4	h,,i,n,1|s,,aai,,6			
䛉	m,i,a,n,4				
䛊	x,,i,,1				
䛋	j,,i,,4				
䛌	t,,ao,,2	t,,ou,,4			
䛍	f,,ei,,4	f,,ai,,3			
䛎	x,u,e,,4				
䛏	n,,i,,2	n,,ei,,4			
䛐	c,,i,,2	c,,i,,4			
䛑	m,,i,,4	m,,a,t,9			
䛒	b,i,a,n,4	b,,i,n,6			
䛓		g,,a,m,1|h,,a,m,4			
䜬	s,,o,ng,3	c,,aai,,4|z,,aau,,6			
䜭	j,,u,n,4	z,,eo,n,3			
䜵	ch,,i,,3	c,,e,k,8|s,,i,,6|z,,i,k,9			
䝈	,,e,,4	,,aa,k,7|,,a,k,7			
䝚	n,,i,,2	n,,ei,,4			
䝛	b,,o,,1	b,,o,,1|f,,u,,6			
䝩	zh,,e,n,4	z,,a,n,3			
䝪	sh,,u,,3				
䝫	z,u,o,,2	z,,o,k,8|z,,o,k,9			
䝬	zh,,u,,4				
䝭	g,,ou,,4	g,,au,,3			
䝮	x,u,a,n,4	s,,eo,n,3|z,i,u,n,6			
䝯	,i,i,,4	z,,i,,6			
䞝	,i,u,,4	z,,u,k,9			
䞞	f,,u,,2	f,,aa,t,7|m,,aa,n,5			
䞟	p,,o,,4	b,,a,k,7			
䞠	zh,,i,,1				
䞡	t,,a,n,3	t,,a,n,2|t,,a,n,2			
䞢	z,u,o,,2	z,,aa,,3|z,,o,k,8|z,,o,k,9			
䞣	ch,,e,,3	c,,a,k,8			
䞤	q,,u,,2				
䟟	c,,u,,4	c,i,u,t,8|z,,u,ng,2			
䟠	,iu,e,,4	z,i,u,t,9			
䟡	zh,,i,,1	d,,aai,,3			
䟢	ch,,e,n,2	c,,aa,n,3|s,,u,ng,1		g,i,ây,,6	
䟣	ch,,u,,4				
䟤	b,,i,,4	b,,i,t,7			
䟥	m,,e,ng,2				
䟦	b,,a,,2	b,,a,t,9			
䟧	t,i,a,n,2	t,,i,n,4|z,,i,ng,4			
䟨	m,,i,n,2	m,,a,n,4			
䟩	l,i,e,,3	f,u,i,,1|g,,eoi,,3|h,,ai,,6|k,,oe,k,8			
䟪	f,,e,ng,3	f,,u,ng,2			
䟫	ch,,e,ng,1	c,,aa,ng,1|,i,aa,ng,3|z,,i,ng,3			
䟬	q,i,u,,4			kh,,eo,,1	
䟭	t,i,ao,,2	t,,ou,,4			
䠲	l,,i,ng,2	l,,i,ng,4			
䠳	ch,,e,n,1				
䠴	zh,,e,n,3				
䠵	f,,u,,4	f,,u,,6|k,u,aai,,1|,u,aa,,1			
䠶	sh,,e,,4	s,,e,,6			
䡏	h,,o,ng,2	,u,aa,ng,4|,u,a,ng,4|,u,i,,4|z,i,u,n,1			
䡐	t,u,o,,2	t,,o,,4			
䡑	m,,i,n,2	m,,a,n,4			
䡒	t,i,a,n,2	t,,i,n,4			
䢂		l,,i,p,7			
䢜		g,u,ai,,1			
䢝	,i,a,,4	,,aa,,3			
䢞	sh,,u,,4				
䢟	,i,ou,,2	z,,aau,,4			
䢠	s,,o,ng,4	s,,u,ng,3			
䣐	,i,i,ng,1	z,,i,ng,1			
䣑	ch,,a,n,2	c,,i,n,4			
䣒					
䣮	p,,o,,4				
䣯	c,,u,,2	t,,i,n,2			
䣰	j,,u,,4	g,,eoi,,6|h,,ai,,4			
䣲	f,,a,n,4				
䣳					
䤝	,i,i,ng,4	ng,,a,ng,6			
䤞	,i,u,n,3	,u,a,n,5			
䤟	ch,,e,n,2				
䤠	zh,,i,,3	z,,i,,2		ch,i,a,,5	
䥺	,i,e,,2	z,,e,,4			
䥻					
䥼					
䦎	g,u,a,n,3	g,,u,n,2			
䦏	x,i,e,,4				
䦐	t,,i,ng,3				
䦑	x,u,e,,4				
䧗	b,,i,,4				
䧘	zh,u,a,n,4	s,,aai,,3|s,i,u,n,6			
䧙	l,,i,ng,2	l,,i,ng,4			
䧴	zh,,i,,1	z,,i,,1			
䧵	q,,i,,2	z,,aa,m,6|z,,aa,n,1			
䧶	k,u,i,,2	b,,a,k,9|b,,u,t,8|g,,i,t,8|k,,i,t,8			
䨌	b,,ao,,2	b,,o,k,9|f,,u,,6			
䨍	,i,i,ng,3	z,,i,ng,4			
䨿	z,,a,,2				
